PR100
39.568948,2.649911
0,-75.02
1,-74.61
2,-74.26
3,-75.39
4,-74.39
5,-74.22
6,-73.03
7,-74.09
8,-74.23
9,-73.03
10,-74.03
11,-72.22
12,-72.81
13,-73.26
14,-73.37
15,-71.63
16,-72.01
17,-72.72
18,-71.26
19,-71.36
20,-72.36
21,-71.85
22,-71.61
23,-71.74
24,-71.13
25,-69.85
26,-69.80
27,-69.70
28,-70.40
29,-70.06
30,-70.37
31,-69.23
32,-69.07
33,-69.09
34,-68.66
35,-68.91
36,-69.47
37,-69.59
38,-69.13
