PR100
39.56939,2.65024
242,-91.6
252,-92.2
262,-94.1
272,-92.7
282,-95.2
292,-93.8
302,-96.0
312,-94.6
322,-95.7
332,-95.0
342,-91.8
352,-91.4
2,-88.3
12,-87.0
22,-85.2
32,-83.7
42,-82.1
52,-82.3
62,-78.3
72,-79.0
82,-77.3
92,-77.4
102,-74.1
112,-76.2
122,-74.5
132,-76.1
142,-74.7
152,-75.9
162,-78.2
172,-80.2
182,-78.8
192,-81.0
